标的,投资周期,价格变动率,收益率,交易费用,最大回撤,平均回撤
证券ETF,3 days,-0.215669014084507,-0.002516775544388672,3312.8600000000006,0.2063537226277372,-0.04595265829983641
证券ETF,7 days,-0.215669014084507,-0.005584155844155836,2493.1800000000003,0.20621380145278445,-0.04384170703312629
证券ETF,15 days,-0.215669014084507,-0.010643487499999993,2112.7700000000004,0.2066893095238096,-0.04511621120716702
证券ETF,30 days,-0.215669014084507,-0.00583042916666654,2054.03,0.21512199999999992,-0.045445145813759025
证券ETF,90 days,-0.215669014084507,-0.014665613168724279,1900.04,0.22566275555555548,-0.03629162687337062
证券ETF,180 days,-0.215669014084507,-0.031409488095238136,1856.71,0.21673179629629635,-0.014804353729632513
证券ETF,365 days,-0.215669014084507,-0.01749376125244617,2051.86,0.25935627397260264,-0.0293428173754684
证券ETF,3000 days,-0.215669014084507,-0.021745186666666694,3129.3599999999997,0.3194216133333333,0.02652058971819138
环保ETF,1 days,-0.049261083743842304,-0.2872722496857981,3368.959999999998,0.23210263736263737,-0.1728570919274932
环保ETF,3 days,-0.049261083743842304,0.03973423785594643,3457.4400000000005,0.22870021739130442,-0.17120275276936314
环保ETF,7 days,-0.049261083743842304,0.041238169250104706,2667.79,0.22726576271186438,-0.1743200219643395
环保ETF,15 days,-0.049261083743842304,0.03238648333333338,2436.7400000000002,0.22738369047619056,-0.17007866269702077
环保ETF,30 days,-0.049261083743842304,0.03828704583333331,2196.09,0.23488845238095246,-0.17244855614135668
环保ETF,90 days,-0.049261083743842304,0.02513879423868315,2113.93,0.23340368888888896,-0.16378801434475787
环保ETF,180 days,-0.049261083743842304,0.015612900793650741,2236.19,0.2186269074074073,-0.1486076577689195
环保ETF,365 days,-0.049261083743842304,0.03907401174168301,2518.9,0.20084142465753418,-0.17649733220896335
环保ETF,3000 days,-0.049261083743842304,0.1219361699999999,3343.39,0.2805115066666667,-0.14659446430073597
恒生ETF,1 days,-0.2725437415881562,-0.4197274361122748,4774.690000000002,0.2359751398880895,0.03826976988933928
恒生ETF,3 days,-0.2725437415881562,-0.12567401591289784,3684.750000000002,0.22838202760084936,0.036697728886845526
恒生ETF,7 days,-0.2725437415881562,-0.12278820695433601,2650.15,0.22612078835978833,0.03427867351700098
恒生ETF,15 days,-0.2725437415881562,-0.12203459166666664,2237.1200000000003,0.22808300529100523,0.03458838145392351
恒生ETF,30 days,-0.2725437415881562,-0.1246981958333333,1807.4700000000003,0.2304114656084656,0.03613672244745125
恒生ETF,90 days,-0.2725437415881562,-0.12864501646090543,1695.7900000000002,0.24145813756613754,0.03733302482835166
恒生ETF,180 days,-0.2725437415881562,-0.13509147619047623,1744.0200000000004,0.24602289898989904,0.04051585795438972
恒生ETF,365 days,-0.2725437415881562,-0.1241604383561643,1931.2200000000003,0.22644296803652963,0.022562831866178468
恒生ETF,3000 days,-0.2725437415881562,-0.11916397000000001,2494.6099999999997,0.21274624666666664,0.004907932868559284
H股ETF,1 days,-0.34847233691164325,-0.4388251906158358,4638.530000000004,0.28173658945686897,0.05804789772226904
H股ETF,3 days,-0.34847233691164325,-0.15022607202680072,3519.3599999999997,0.27347990958408674,0.05405688414473486
H股ETF,7 days,-0.34847233691164325,-0.1514312945119397,2628.7000000000007,0.274822459312839,0.053903773033182056
H股ETF,15 days,-0.34847233691164325,-0.12334616249999997,2262.390000000001,0.2556707927927928,0.0433477630792205
H股ETF,30 days,-0.34847233691164325,-0.14930157916666664,1792.39,0.2680444285714285,0.05447172100369757
H股ETF,90 days,-0.34847233691164325,-0.1481305802469136,1678.21,0.2715237989417989,0.051506523322518705
H股ETF,180 days,-0.34847233691164325,-0.1566763412698412,1717.28,0.27992705555555564,0.05969345359024869
H股ETF,365 days,-0.34847233691164325,-0.15447505675146767,1899.27,0.26667965296803653,0.045975878269614356
H股ETF,3000 days,-0.34847233691164325,-0.18315389333333343,2401.68,0.27511740000000007,0.04229169400841226
标普500ETF,1 days,1.372340425531915,-0.02772415165479669,4848.3499999999985,0.058202795031055854,-0.16939546126153138
标普500ETF,3 days,1.372340425531915,0.46588555695142375,4278.790000000001,0.05588258799171841,-0.17188382687284576
标普500ETF,7 days,1.372340425531915,0.46513606200251356,3273.5200000000004,0.055760434782608725,-0.17219535796071006
标普500ETF,15 days,1.372340425531915,0.4708142291666666,2850.5499999999993,0.050470767676767725,-0.177043279083418
标普500ETF,30 days,1.372340425531915,0.46354114999999996,2556.64,0.04735507843137243,-0.17144863465132132
标普500ETF,90 days,1.372340425531915,0.47272074485596716,2391.39,0.0469628333333334,-0.17431496722454964
标普500ETF,180 days,1.372340425531915,0.45958743650793643,2533.66,0.043343129629629606,-0.17588399844673508
标普500ETF,365 days,1.372340425531915,0.476796637964775,2588.1899999999996,0.05024563013698635,-0.18079508605806938
标普500ETF,3000 days,1.372340425531915,1.0212881433333334,4199.87,0.005641963333333222,-0.39739721302399
纳指ETF,1 days,2.1996133397776707,0.07095639296187684,3936.1900000000005,0.05693968944099381,-0.26151641379673873
纳指ETF,3 days,2.1996133397776707,0.6257862855946399,3895.9500000000007,0.05071763975155286,-0.2668530243052536
纳指ETF,7 days,2.1996133397776707,0.6186122329283619,3311.3999999999996,0.05334614906832302,-0.26468421850714474
纳指ETF,15 days,2.1996133397776707,0.6309926791666667,2934.7700000000013,0.041978303030303143,-0.27174754317739747
纳指ETF,30 days,2.1996133397776707,0.6345776041666666,2696.95,0.04538788235294122,-0.27300494785606966
纳指ETF,90 days,2.1996133397776707,0.6529727242798355,2589.38,0.043419388888888855,-0.2809341414646356
纳指ETF,180 days,2.1996133397776707,0.6225230634920635,2710.88,0.03998220370370387,-0.2763824511721167
纳指ETF,365 days,2.1996133397776707,0.6031247084148728,2723.27,0.05095626027397271,-0.280358043629791
纳指ETF,3000 days,2.1996133397776707,1.5275300166666668,4807.15,0.012100670000000036,-0.6350817659175085
军工ETF,1 days,-0.006674082313681828,-0.32591260159195634,3420.380000000002,0.1620545054945055,-0.1269935838958447
军工ETF,3 days,-0.006674082313681828,0.019852964824120578,3108.119999999998,0.16166900966183584,-0.12597668883974378
军工ETF,7 days,-0.006674082313681828,0.10991610808546293,2980.2500000000005,0.16086314769975785,-0.14668355876075645
军工ETF,15 days,-0.006674082313681828,0.1039294458333333,2618.7299999999996,0.15924659523809526,-0.14079841877207167
军工ETF,30 days,-0.006674082313681828,0.05529817083333333,2267.3900000000003,0.16557771428571433,-0.12753873431159946
军工ETF,90 days,-0.006674082313681828,0.04160181069958835,2019.0000000000002,0.1659875111111111,-0.13197299063306467
军工ETF,180 days,-0.006674082313681828,0.04143662698412687,2082.0,0.1569975185185184,-0.11788221684283196
军工ETF,365 days,-0.006674082313681828,0.003997260273972625,2221.4,0.18963997260273968,-0.09240584501390026
军工ETF,3000 days,-0.006674082313681828,0.09532223666666662,2777.5899999999997,0.21977404,-0.0918225929905363
银行ETF,1 days,0.13745019920318713,-0.27703165479681613,4733.16,0.1050653731343284,-0.04747224640998904
银行ETF,3 days,0.13745019920318713,0.08925994137353443,3871.8600000000024,0.1019421568627451,-0.05036071105309792
银行ETF,7 days,0.13745019920318713,0.08891785504817751,2841.8799999999997,0.10142285714285715,-0.049839774893575495
银行ETF,15 days,0.13745019920318713,0.08780562083333332,2466.2100000000005,0.0982723174603175,-0.05146243873014722
银行ETF,30 days,0.13745019920318713,0.08610866666666661,2205.6,0.09673200000000004,-0.050793984658303204
银行ETF,90 days,0.13745019920318713,0.0916025967078189,2078.9900000000002,0.10148652777777789,-0.04927312228635672
银行ETF,180 days,0.13745019920318713,0.07754665079365086,2125.84,0.10908650000000009,-0.039836330211440396
银行ETF,365 days,0.13745019920318713,0.1067796712328768,2183.34,0.0969695342465754,-0.06357280153901224
银行ETF,3000 days,0.13745019920318713,0.17501430333333334,2655.89,0.09636415333333337,-0.08453010830914831
传媒ETF,1 days,-0.2537462537462537,-0.3118823631508678,3649.769999999998,0.21187683615819197,0.005914612853578416
传媒ETF,3 days,-0.2537462537462537,0.06427163773920785,3244.929999999999,0.2049667032967034,-0.0031264532480417273
传媒ETF,7 days,-0.2537462537462537,0.1215894214508233,2816.27,0.204342380952381,-0.008323519266616008
传媒ETF,15 days,-0.2537462537462537,0.10726031111111123,2564.0,0.20068681481481487,-0.010161666642656275
传媒ETF,30 days,-0.2537462537462537,0.055483457777777634,2313.7200000000003,0.22643761581920907,0.0009122133573815638
传媒ETF,90 days,-0.2537462537462537,0.06457039555555566,2140.21,0.22740022222222223,-0.007397171947395753
传媒ETF,180 days,-0.2537462537462537,0.11336154273504273,2509.99,0.22440391111111113,0.0037508481938569593
传媒ETF,365 days,-0.2537462537462537,0.024903068493150604,2221.6600000000003,0.26123197260273967,0.030224686525239686
传媒ETF,3000 days,-0.2537462537462537,-0.09635552666666669,2505.2799999999997,0.3120457733333333,0.10249254190699753
国债ETF,1 days,0.22044214292778097,-0.2626531085043988,1715.9700000000003,0.007239074074073981,-0.05386737053544155
国债ETF,3 days,0.22044214292778097,0.11113933835845913,2593.3600000000006,0.008853434343434219,-0.05428426737558523
国债ETF,7 days,0.22044214292778097,0.11112004608294912,2593.4500000000007,0.008758061224489744,-0.054309413128889705
国债ETF,15 days,0.22044214292778097,0.11112803750000011,2619.6100000000006,0.008436444444444469,-0.054688424683631
国债ETF,30 days,0.22044214292778097,0.11257724999999996,2333.9000000000005,0.008490888888888937,-0.05566735907839426
国债ETF,90 days,0.22044214292778097,0.11355629218107,2093.51,0.010342444444444321,-0.05655053564293633
国债ETF,180 days,0.22044214292778097,0.11267957936507944,2150.56,0.013193777777777749,-0.05703471046645059
国债ETF,365 days,0.22044214292778097,0.11910509589041096,2196.2799999999997,0.013013095890410886,-0.06080374817221945
国债ETF,3000 days,0.22044214292778097,0.23243704666666676,2722.86,0.013968423333333368,-0.11120460902839135
十年国债ETF,1 days,0.2659764083872389,-0.2481375031420192,1785.6200000000003,0.018344915254237315,-0.060389656250579016
十年国债ETF,3 days,0.2659764083872389,0.13368250837520934,2697.170000000002,0.01990341666666673,-0.0609316664820303
十年国债ETF,7 days,0.2659764083872389,0.13404888144113958,2697.020000000002,0.01953016806722685,-0.0611519275953647
十年国债ETF,15 days,0.2659764083872389,0.13410838333333341,2704.5800000000017,0.020725333333333373,-0.06171620958630131
十年国债ETF,30 days,0.2659764083872389,0.13525611250000003,2359.530000000001,0.021584333333333316,-0.06218383375214076
十年国债ETF,90 days,0.2659764083872389,0.13699552674897109,2119.5699999999997,0.022182000000000035,-0.06356553400726561
十年国债ETF,180 days,0.2659764083872389,0.1349494484126983,2174.09,0.02734805555555564,-0.06280204905480113
十年国债ETF,365 days,0.2659764083872389,0.14128409001956954,2217.35,0.027766794520547755,-0.06581142996698897
十年国债ETF,3000 days,0.2659764083872389,0.26469686999999986,2769.39,0.028956803333333392,-0.11849027684764302
