Date,AAPL,MSFT,NFLX,AMZN,GOOG
2010-08-26,7.348056793212891,18.627933502197266,17.977142333984375,124.86000061035156,224.64796447753906
2010-08-27,7.389035224914551,18.71394157409668,18.014286041259766,126.63999938964844,228.5583038330078
2010-08-30,7.415946006774902,18.48715591430664,17.58571434020996,123.79000091552734,225.49977111816406
2010-08-31,7.434295177459717,18.35421371459961,17.931428909301758,124.83000183105469,224.1697540283203
2010-09-01,7.655398368835449,18.69048500061035,19.272857666015625,132.49000549316406,229.30551147460938
2010-09-02,7.71166467666626,18.72176742553711,19.71428680419922,135.2100067138672,230.72518920898438
2010-09-03,7.913506031036377,18.995479583740234,19.78285789489746,138.7899932861328,234.2718963623047
2010-09-07,7.884148120880127,18.737398147583008,20.255714416503906,137.22000122070312,231.33290100097656
2010-09-08,8.040414810180664,18.71394157409668,20.85714340209961,139.13999938964844,234.41136169433594
2010-09-09,8.045002937316895,18.776512145996094,20.81142807006836,140.3800048828125,237.20091247558594
2010-09-10,8.055400848388672,18.65138816833496,20.8799991607666,142.44000244140625,237.1809844970703
2010-09-13,8.166411399841309,19.63673973083496,21.134286880493164,145.07000732421875,240.2345428466797
2010-09-14,8.197599411010742,19.57418441772461,20.950000762939453,145.75,239.31797790527344
2010-09-15,8.263653755187988,19.64455795288086,20.445714950561523,145.4499969482422,239.42259216308594
2010-09-16,8.457846641540527,19.80879020690918,20.071428298950195,148.1300048828125,239.63180541992188
2010-09-17,8.421151161193848,19.722766876220703,20.06571388244629,148.32000732421875,244.1598358154297
2010-09-20,8.661519050598145,19.88698387145996,20.412857055664062,151.3000030517578,253.19097900390625
2010-09-21,8.678034782409668,19.668018341064453,21.0285701751709,150.72999572753906,255.77130126953125
2010-09-22,8.799744606018066,19.245731353759766,22.41857147216797,151.8300018310547,257.03656005859375
2010-09-23,8.835527420043945,19.104961395263672,22.924285888671875,152.85000610351562,255.78126525878906
2010-09-24,8.939501762390137,19.378673553466797,23.1728572845459,160.72999572753906,262.6604919433594
2010-09-27,8.904029846191406,19.339567184448242,23.56999969482422,159.3699951171875,264.21466064453125
2010-09-28,8.772529602050781,19.300466537475586,23.12285614013672,159.6999969482422,262.6007080078125
2010-09-29,8.788125038146973,19.15969467163086,24.375713348388672,158.99000549316406,262.8597412109375
2010-09-30,8.677423477172852,19.15188217163086,23.165714263916016,157.05999755859375,261.9132995605469
2010-10-01,8.63980770111084,19.065858840942383,22.09428596496582,153.7100067138672,261.82861328125
2010-10-04,8.521154403686523,18.69830894470215,22.341428756713867,155.38999938964844,260.19970703125
2010-10-05,8.836139678955078,19.042394638061523,22.308570861816406,160.8699951171875,268.11004638671875
2010-10-06,8.843781471252441,19.104961395263672,21.46714210510254,155.39999389648438,266.17730712890625
2010-10-07,8.844700813293457,19.183162689208984,21.632856369018555,156.27000427246094,264.0154113769531
2010-10-08,8.993021011352539,19.214452743530273,21.37714385986328,155.5500030517578,267.1735534667969
2010-10-11,9.03246784210205,19.23008155822754,21.955713272094727,153.02999877929688,268.4139099121094
2010-10-12,9.129717826843262,19.417774200439453,22.198570251464844,156.47999572753906,269.68414306640625
2010-10-13,9.178647994995117,19.816600799560547,22.087142944335938,155.1699981689453,270.6355895996094
2010-10-14,9.245009422302246,19.73057746887207,21.825714111328125,155.52999877929688,269.45501708984375
2010-10-15,9.625133514404297,19.973012924194336,22.24571418762207,164.63999938964844,299.6020202636719
2010-10-18,9.72482681274414,20.191980361938477,21.85714340209961,163.55999755859375,307.70166015625
2010-10-19,9.464580535888672,19.628921508789062,21.332857131958008,158.6699981689453,302.7801208496094
2010-10-20,9.496384620666504,19.79314613342285,21.878570556640625,158.6699981689453,302.8548278808594
2010-10-21,9.46550178527832,19.879175186157227,24.670000076293945,164.97000122070312,304.8523254394531
2010-10-22,9.402806282043457,19.847888946533203,24.014286041259766,169.1300048828125,305.121337890625
2010-10-25,9.444704055786133,19.699304580688477,23.834285736083984,169.0,307.0989074707031
2010-10-26,9.42054557800293,20.254545211791992,25.374286651611328,169.9499969482422,308.1449890136719
2010-10-27,9.413817405700684,20.371843338012695,25.5,167.50999450683594,307.083984375
2010-10-28,9.334609985351562,20.551712036132812,25.100000381469727,166.83999633789062,308.1350402832031
2010-10-29,9.204336166381836,20.856698989868164,24.795713424682617,165.22999572753906,305.7041320800781
2010-11-01,9.302194595336914,21.075668334960938,23.90999984741211,162.5800018310547,306.3517150878906
2010-11-02,9.460604667663574,21.41976547241211,24.515714645385742,164.61000061035156,306.6506042480469
2010-11-03,9.565807342529297,21.138235092163086,24.494285583496094,168.47000122070312,308.9320373535156
2010-11-04,9.73308277130127,21.224262237548828,23.974285125732422,168.92999267578125,310.96942138671875
2010-11-05,9.698225021362305,20.997472763061523,24.014286041259766,170.77000427246094,311.3728942871094
2010-11-08,9.743789672851562,20.966188430786133,24.161428451538086,171.99000549316406,312.2147521972656
2010-11-09,9.66611385345459,21.075668334960938,24.351428985595703,170.27000427246094,311.2433776855469
2010-11-10,9.72574234008789,21.067848205566406,25.26714324951172,173.3300018310547,310.2770080566406
2010-11-11,9.683542251586914,20.864524841308594,25.020000457763672,170.3699951171875,307.442626953125
2010-11-12,9.41993236541748,20.543893814086914,24.71428680419922,165.67999267578125,300.5185852050781
2010-11-15,9.389657974243164,20.489152908325195,24.042856216430664,158.89999389648438,296.6231689453125
2010-11-16,9.222990989685059,20.308177947998047,23.628570556640625,157.77999877929688,290.7701110839844
2010-11-17,9.189654350280762,20.119335174560547,23.81142807006836,158.35000610351562,290.6854248046875
2010-11-18,9.432165145874023,20.331785202026367,24.047143936157227,164.1699981689453,297.1661376953125
2010-11-19,9.380178451538086,20.213754653930664,24.719999313354492,164.82000732421875,294.3118591308594
2010-11-22,9.582928657531738,20.24523162841797,26.902856826782227,170.38999938964844,294.5061340332031
2010-11-23,9.441336631774902,19.7652587890625,26.81571388244629,168.1999969482422,290.41644287109375
2010-11-24,9.626968383789062,19.961977005004883,26.96714210510254,177.25,296.3741149902344
2010-11-26,9.633087158203125,19.8675537109375,27.41428565979004,177.1999969482422,293.8984069824219
2010-11-29,9.690271377563477,19.91476058959961,28.417142868041992,179.49000549316406,289.9681396484375
2010-11-30,9.515347480773926,19.87541961669922,29.41428565979004,175.39999389648438,276.8174133300781
2010-12-01,9.67590045928955,20.489152908325195,28.591428756713867,176.5500030517578,281.12127685546875
2010-12-02,9.729414939880371,21.157960891723633,27.63142967224121,176.52999877929688,284.84234619140625
2010-12-03,9.70770263671875,21.26024627685547,26.492856979370117,175.67999267578125,285.4301452636719
2010-12-06,9.790578842163086,21.118614196777344,27.63857078552246,178.0500030517578,288.1001281738281
2010-12-07,9.731250762939453,21.14222526550293,27.115713119506836,176.77000427246094,292.4737243652344
2010-12-08,9.816878318786621,21.42548179626465,26.889999389648438,176.2899932861328,294.1673889160156
2010-12-09,9.778650283813477,21.30746078491211,27.292856216430664,174.85000610351562,294.6455993652344
2010-12-10,9.80311393737793,21.512035369873047,27.804285049438477,175.6199951171875,294.999267578125
2010-12-13,9.837060928344727,21.441226959228516,26.257143020629883,174.25,296.19976806640625
2010-12-14,9.7948579788208,21.732345581054688,25.492856979370117,173.94000244140625,296.34423828125
2010-12-15,9.79699993133545,21.913318634033203,25.5,175.57000732421875,294.0478515625
2010-12-16,9.82421588897705,22.023475646972656,25.950000762939453,178.0399932861328,294.7502136230469
2010-12-17,9.804644584655762,21.95266342163086,25.71714210510254,177.5800018310547,294.2969055175781
2010-12-20,9.85357666015625,21.881853103637695,25.435714721679688,183.2899932861328,296.4189453125
2010-12-21,9.91443157196045,22.0864315032959,26.605714797973633,184.75,300.40899658203125
2010-12-22,9.94378662109375,22.18084144592285,26.47857093811035,184.75999450683594,301.6144714355469
2010-12-23,9.89608383178711,22.267396926879883,26.36857032775879,182.58999633789062,300.98681640625
2010-12-27,9.929110527038574,22.0864315032959,25.715713500976562,182.13999938964844,300.0652770996094
2010-12-28,9.953269958496094,22.039213180541992,26.238571166992188,181.08999633789062,298.34173583984375
2010-12-29,9.947768211364746,22.007741928100586,25.752857208251953,183.3699951171875,299.37786865234375
2010-12-30,9.897920608520508,21.913318634033203,25.685714721679688,182.75,298.3118591308594
2010-12-31,9.864278793334961,21.960533142089844,25.100000381469727,180.0,295.8759765625
2011-01-03,10.078653335571289,22.015607833862305,25.48714256286621,184.22000122070312,301.0466003417969
2011-01-04,10.131254196166992,22.102161407470703,25.90999984741211,185.00999450683594,299.9357604980469
2011-01-05,10.214129447937012,22.031347274780273,25.67571449279785,187.4199981689453,303.3977966308594
2011-01-06,10.205873489379883,22.67655372619629,25.427143096923828,185.86000061035156,305.6045227050781
2011-01-07,10.27895736694336,22.50343894958496,25.614286422729492,185.49000549316406,307.06903076171875
2011-01-10,10.472539901733398,22.20444679260254,26.84000015258789,184.67999267578125,305.95819091796875
2011-01-11,10.44776725769043,22.11789321899414,26.66428565979004,184.33999633789062,306.8548278808594
2011-01-12,10.532781600952148,22.46410369873047,26.985713958740234,184.0800018310547,307.2832336425781
2011-01-13,10.57131576538086,22.18084144592285,27.355714797973633,185.52999877929688,307.1935729980469
2011-01-14,10.656944274902344,22.267396926879883,27.354286193847656,188.75,310.9245910644531
2011-01-18,10.417495727539062,22.55065155029297,27.66857147216797,191.25,318.6207275390625
2011-01-19,10.362138748168945,22.401155471801758,27.26714324951172,186.8699951171875,314.6954345703125
2011-01-20,10.173759460449219,22.30673599243164,26.428571701049805,181.9600067138672,312.2147521972656
2011-01-21,9.991498947143555,22.04707908630371,26.01285743713379,177.4199981689453,304.77264404296875
2011-01-24,10.319637298583984,22.33034324645996,26.280000686645508,176.85000610351562,304.3990478515625
2011-01-25,10.440427780151367,22.385417938232422,26.677143096923828,176.6999969482422,308.79754638671875
2011-01-26,10.515352249145508,22.645076751708984,26.14714241027832,175.38999938964844,307.0989074707031
2011-01-27,10.495779991149902,22.71589469909668,30.124286651611328,184.4499969482422,307.2433776855469
2011-01-28,10.278349876403809,21.834630966186523,31.139999389648438,171.13999938964844,299.37286376953125
2011-01-31,10.376819610595703,21.818897247314453,30.582857131958008,169.63999938964844,299.0590515136719
2011-02-01,10.551437377929688,22.023475646972656,30.41428565979004,172.11000061035156,304.3791198730469
2011-02-02,10.52972412109375,21.984134674072266,30.18000030517578,173.52999877929688,304.8573303222656
2011-02-03,10.502812385559082,21.755949020385742,30.21285629272461,173.7100067138672,303.9357604980469
2011-02-04,10.596394538879395,21.850378036499023,31.43857192993164,175.92999267578125,304.3492126464844
2011-02-07,10.760920524597168,22.1887149810791,31.145713806152344,176.42999267578125,305.998046875
2011-02-08,10.86245059967041,22.25165557861328,31.09000015258789,183.05999755859375,308.035400390625
2011-02-09,10.952972412109375,22.007741928100586,31.755714416503906,185.3000030517578,307.0989074707031
2011-02-10,10.842265129089355,21.637924194335938,31.885713577270508,186.2100067138672,307.06903076171875
2011-02-11,10.912909507751465,21.441226959228516,33.0099983215332,189.25,311.083984375
2011-02-14,10.984159469604492,21.42548179626465,35.36428451538086,190.4199981689453,312.90216064453125
2011-02-15,11.006179809570312,21.33841896057129,34.3985710144043,189.02999877929688,310.9096374511719
2011-02-16,11.10495662689209,21.385910034179688,33.959999084472656,186.6199951171875,310.94451904296875
2011-02-17,10.95725154876709,21.536287307739258,33.66143035888672,187.75999450683594,311.4625549316406
2011-02-18,10.720549583435059,21.417570114135742,33.644287109375,186.5,313.8635559082031
2011-02-22,10.35510540008545,21.045576095581055,31.657142639160156,180.4199981689453,303.9656677246094
2011-02-23,10.477738380432129,21.045576095581055,30.171428680419922,176.67999267578125,304.5185852050781
2011-02-24,10.485692024230957,21.188034057617188,30.739999771118164,177.75,303.27325439453125
2011-02-25,10.647156715393066,21.013912200927734,30.34857177734375,177.24000549316406,303.8809814453125
2011-02-28,10.801595687866211,21.037654876708984,29.5242862701416,173.2899932861328,305.5547180175781
2011-03-01,10.682326316833496,20.705230712890625,29.23285675048828,169.44000244140625,299.25830078125
2011-03-02,10.768258094787598,20.641908645629883,29.17571449279785,172.02000427246094,299.27325439453125
2011-03-03,10.995780944824219,20.736888885498047,29.0528564453125,172.7899932861328,303.6418762207031
2011-03-04,11.00924301147461,20.539012908935547,30.10285758972168,171.6699981689453,299.1885681152344
2011-03-07,10.867341995239258,20.356975555419922,29.628570556640625,169.0800018310547,294.7253112792969
2011-03-08,10.879576683044434,20.50736427307129,27.921428680419922,166.88999938964844,295.049072265625
2011-03-09,10.778961181640625,20.491539001464844,27.56999969482422,169.0500030517578,294.78009033203125
2011-03-10,10.601593971252441,20.111616134643555,28.57428550720215,166.13999938964844,289.0664978027344
2011-03-11,10.764283180236816,20.325315475463867,29.219999313354492,168.07000732421875,287.2781982421875
2011-03-14,10.812294960021973,20.333236694335938,28.742856979370117,166.72999572753906,283.9307556152344
2011-03-15,10.56367015838623,20.095792770385742,31.015714645385742,165.0800018310547,283.716552734375
2011-03-16,10.092108726501465,19.620899200439453,30.54857063293457,164.6999969482422,277.50982666015625
2011-03-17,10.233701705932617,19.612987518310547,30.55714225769043,160.97000122070312,279.6318664550781
2011-03-18,10.112292289733887,19.62881088256836,29.91428565979004,161.82000732421875,279.482421875
2011-03-21,10.376208305358887,20.048301696777344,30.40571403503418,164.52000427246094,287.1736145019531
2011-03-22,10.434311866760254,20.02455711364746,31.62714385986328,162.60000610351562,287.5820617675781
2011-03-23,10.372846603393555,20.214509963989258,32.72285842895508,165.32000732421875,289.9930419921875
2011-03-24,10.549605369567871,20.428213119506836,32.73285675048828,171.10000610351562,292.3492126464844
2011-03-25,10.750523567199707,20.277828216552734,32.85857009887695,170.97999572753906,288.7875671386719
2011-03-28,10.71688175201416,20.111616134643555,33.90285873413086,169.35000610351562,286.6057434082031
2011-03-29,10.732786178588867,20.17494010925293,33.91143035888672,174.6199951171875,289.7788391113281
2011-03-30,10.661528587341309,20.269914627075195,33.99285888671875,179.4199981689453,289.8336181640625
2011-03-31,10.657861709594727,20.095792770385742,33.968570709228516,180.1300048828125,292.2844543457031
2011-04-01,10.537063598632812,20.167028427124023,34.584285736083984,180.1300048828125,294.7950439453125
2011-04-04,10.43401050567627,20.222421646118164,34.959999084472656,182.94000244140625,292.74273681640625
2011-04-05,10.363669395446777,20.404468536376953,34.88999938964844,185.2899932861328,283.4824523925781
2011-04-06,10.337675094604492,20.69731330871582,34.281429290771484,182.75999450683594,286.0179443359375
2011-04-07,10.338899612426758,20.736888885498047,33.422855377197266,184.91000366210938,288.91705322265625
2011-04-08,10.246543884277344,20.633995056152344,33.551429748535156,184.7100067138672,288.00048828125
2011-04-11,10.116267204284668,20.56276512145996,32.59428787231445,184.0399932861328,287.6069641113281
2011-04-12,10.16519832611084,20.293663024902344,33.417144775390625,180.47999572753906,284.2395935058594
2011-04-13,10.279267311096191,20.285741806030273,34.10714340209961,182.2899932861328,287.06402587890625
2011-04-14,10.165811538696289,20.119539260864258,33.81856918334961,181.82000732421875,288.1748352050781
2011-04-15,10.01412582397461,20.07996368408203,33.64142990112305,180.00999450683594,264.359130859375
2011-04-18,10.1483793258667,19.850431442260742,33.332855224609375,178.33999633789062,262.4363098144531
2011-04-19,10.332174301147461,19.90582847595215,34.50714111328125,178.82000732421875,259.7912292480469
2011-04-20,10.471317291259766,20.38863754272461,34.91857147216797,183.8699951171875,261.8833923339844
2011-04-21,10.724834442138672,20.198680877685547,36.031429290771484,185.88999938964844,261.569580078125
2011-04-25,10.795476913452148,20.269914627075195,35.952857971191406,185.4199981689453,261.544677734375
2011-04-26,10.71627426147461,20.728979110717773,32.7014274597168,182.3000030517578,265.4151611328125
2011-04-27,10.708016395568848,20.879356384277344,33.70857238769531,196.6300048828125,267.8759460449219
2011-04-28,10.604037284851074,21.140548706054688,33.48143005371094,195.07000732421875,267.98052978515625
2011-04-29,10.70740795135498,20.515275955200195,33.23857116699219,195.80999755859375,271.0340881347656
2011-05-02,10.5896635055542,20.309490203857422,33.88428497314453,201.19000244140625,268.2744445800781
2011-05-03,10.648382186889648,20.428213119506836,33.03428649902344,198.4499969482422,265.9481506347656
